label,loss_amount,round_number,purchased_coverage,random_number,state,timer_faq_choiceaffectsprice,timer_faq_howitworks,timer_faq_noinsurance,timer_faq_coverage,timer_char7,timer_char6,timer_char5,timer_char4,timer_char3,timer_char2,timer_char1,insurance,WTP,belief,prob,var6,var5,var4,var3,var2,var1,number_entered,result_risk,session.code,treatment,age,gender,smoker,health,exercisedays,exercisehours,insurancehealth,lifeinsurance,riskdriving,riskfinance,risksport,riskjob,riskhealth,risk,final_payoff,HL_switchpoint,HLLF_switchpoint,diff_belief_prob,timer_all_chars
60eeb9d36a7364ce4723b8bd,20.0,4.0,0.0,19.0,ill,,,,,123.0,268.0,191.0,198.0,259.0,156.0,211.0,19.0,3.0,25.25,0.5299640316574626,0.0,1.0,0.0,2.0,2.0,1.0,0.4,49.6,85t7xi48,baseline,50.0,1.0,0.0,2.0,0.0,0.5,1.0,0.0,0.0,5.0,2.0,6.0,9.0,2.0,530.6,5.0,4.0,-27.746403165746266,1406.0
6347e31ef77fad7edd2f53f1,20.0,4.0,1.0,14.0,ill,,,,,,28.0,45.0,34.0,280.0,400.0,233.0,14.0,15.0,95.0,0.9234376842315858,0.0,4.0,0.0,49.0,49.0,1.0,50.0,0.0,85t7xi48,neginfo,40.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,3.0,566.0,7.0,,2.656231576841421,
572a04726fe43d000f0491de,20.0,4.0,0.0,6.0,healthy,0.0,,,,63.0,126.0,54.0,103.0,118.0,86.0,55.0,6.0,2.0,11.75,0.1186790938794902,6.0,6.0,1.0,0.0,11.0,0.0,0.0,50.0,85t7xi48,fullinfo,27.0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,5.0,726.0,8.0,8.0,-0.11790938794901962,605.0
62c8391cd913ab9b5317d5f9,40.0,4.0,1.0,14.0,healthy,0.0,,,,,112.0,106.0,152.0,199.0,154.0,90.0,14.0,26.0,20.75,0.8408532717781425,0.0,4.0,0.0,35.243195,35.243195,1.0,10.0,40.0,85t7xi48,posinfo,40.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,487.0,7.0,6.0,-63.33532717781425,
5cebd58ade266200191eaf7d,60.0,4.0,0.0,13.0,ill,,,,,,582.0,170.0,149.0,98.0,518.0,155.0,13.0,5.0,46.0,0.9234376842315858,0.0,4.0,0.0,49.0,49.0,1.0,35.0,15.0,85t7xi48,neginfo,54.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,2.0,4.0,5.0,2.0,0.0,5.0,420.0,3.0,5.0,-46.34376842315858,
62eae330e31dcc26183e2987,100.0,4.0,0.0,64.0,ill,65.0,,,,,207.0,236.0,70.0,215.0,329.0,143.0,64.0,50.0,63.0,0.8408532717781425,0.0,4.0,0.0,35.243195,35.243195,1.0,0.25,49.75,85t7xi48,posinfo,51.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,4.0,7.0,3.0,3.0,6.0,6.0,387.75,7.0,6.0,-21.08532717781425,
5eb7ace91de6e86e9a6053d2,80.0,4.0,0.0,73.0,healthy,,,,,,,,,,,,73.0,51.0,59.75,0.1186790938794902,6.0,6.0,1.0,0.0,11.0,0.0,20.0,30.0,85t7xi48,fullinfo,30.0,1.0,0.0,4.0,1.0,20.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,487.0,5.0,6.0,47.88209061205098,
5a3026823eff6600016f2807,100.0,4.0,0.0,48.0,healthy,0.0,,,,,237.0,227.0,513.0,343.0,506.0,225.0,48.0,30.0,50.25,0.087065898085498,9.0,9.0,1.0,0.0,58.0,0.0,50.0,0.0,85t7xi48,varinfo,21.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,429.0,9.0,0.0,41.5434101914502,
5d3869444a0f0500198dc192,40.0,4.0,0.0,39.0,healthy,0.0,0.0,,0.0,353.0,5.0,0.0,87.0,44.0,53.0,34.0,39.0,20.0,85.0,0.5299640316574626,0.0,1.0,0.0,2.0,2.0,1.0,0.0,50.0,85t7xi48,baseline,32.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,3.0,7.0,9.0,4.0,2.0,6.0,504.0,8.0,4.0,32.003596834253734,576.0
5d519a9df20feb00180b62bc,60.0,5.0,1.0,5.0,healthy,0.0,0.0,,0.0,,113.0,1348.0,276.0,593.0,322.0,60.0,5.0,50.0,58.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,50.0,0.0,85t7xi48,posinfo,30.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,2.0,7.0,8.0,1.0,6.0,7.0,703.0,4.0,5.0,11.104910659324261,
6061ef11da123a1d9e55c6c8,20.0,5.0,1.0,5.0,ill,0.0,0.0,,,,249.0,330.0,139.0,290.0,331.0,120.0,5.0,5.0,44.0,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,30.0,20.0,85t7xi48,varinfo,39.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,5.0,7.0,7.0,8.0,6.0,8.0,709.0,6.0,7.0,-37.60781221478271,
5b1efc25bdf4e1000163af46,20.0,5.0,1.0,3.0,ill,,,,,,,0.0,0.0,,,,3.0,5.0,19.75,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,0.0,50.0,85t7xi48,baseline,35.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,6.0,5.0,2.0,2.0,3.0,625.0,0.0,4.0,7.294649878794829,
5c4f5967aac8be0001716a65,80.0,5.0,1.0,10.0,healthy,0.0,,,0.0,,0.0,,0.0,0.0,,,10.0,40.0,50.0,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,50.0,125.0,85t7xi48,neginfo,31.0,0.0,0.0,6.0,1.0,0.5,-1.0,0.0,0.0,3.0,5.0,2.0,2.0,0.0,578.0,0.0,5.0,-31.15325245806349,
5a0a057c80acd80001047392,40.0,5.0,1.0,3.0,healthy,,,,,,0.0,0.0,0.0,0.0,30.0,,3.0,4.0,14.25,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,20.0,30.0,85t7xi48,posinfo,53.0,1.0,1.0,6.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,480.0,4.0,0.0,-32.64508934067574,
593ead9ea514380001e5cf86,80.0,5.0,0.0,51.0,healthy,,,,,,,,,,,,51.0,50.0,60.25,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,50.0,0.0,85t7xi48,baseline,60.0,1.0,0.0,9.0,7.0,1.4,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,416.0,0.0,0.0,47.79464987879483,
57655a2aea19ef00016351cf,40.0,5.0,0.0,36.0,ill,0.0,0.0,,0.0,,384.0,82.0,79.0,546.0,1064.0,308.0,36.0,32.0,85.5,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,11.0,39.0,85t7xi48,neginfo,50.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,602.0,9.0,6.0,4.346747541936509,
543e85adfdf99b7356902e90,20.0,5.0,0.0,20.0,healthy,0.0,0.0,,0.0,240.0,44.0,50.0,336.0,382.0,262.0,500.0,20.0,8.0,28.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,50.0,0.0,85t7xi48,fullinfo,50.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,5.0,5.0,4.0,6.0,3.0,5.0,711.0,6.0,6.0,0.11150495107444058,1814.0
5d341b57a48ae7000114152a,20.0,5.0,0.0,16.0,ill,,,,,,156.0,299.0,289.0,94.0,1054.0,107.0,16.0,8.0,66.5,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,20.0,30.0,85t7xi48,varinfo,29.0,1.0,0.0,7.0,2.0,0.5,1.0,0.0,3.0,6.0,7.0,3.0,4.0,4.0,522.0,3.0,4.0,-15.107812214782712,
5d8cef3c28e183001a335ab0,20.0,5.0,0.0,12.0,healthy,0.0,0.0,,0.0,0.0,35.0,21.0,40.0,23.0,16.0,17.0,12.0,0.0,14.25,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,15.0,72.5,85t7xi48,baseline,33.0,1.0,0.0,6.0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,5.0,4.0,631.5,3.0,,1.7946498787948286,152.0
5eb3cef4444b2f1be1ed2e00,80.0,5.0,0.0,67.0,ill,,,,,,37.0,73.0,86.0,49.0,92.0,43.0,67.0,61.0,27.25,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,15.0,72.5,85t7xi48,varinfo,23.0,1.0,0.0,4.0,1.0,0.5,-1.0,0.0,3.0,5.0,8.0,5.0,0.0,7.0,381.5,,7.0,-54.35781221478271,
5ea019431fa8990256915ea7,100.0,5.0,0.0,98.0,healthy,,,,,,,,,,,,98.0,75.0,50.0,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,10.0,40.0,85t7xi48,neginfo,59.0,1.0,0.0,4.0,0.0,0.0,-1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,467.0,5.0,7.0,-31.15325245806349,
62b1ff970dfb7055f35d6937,100.0,5.0,0.0,69.0,ill,0.0,,,,523.0,93.0,84.0,161.0,106.0,119.0,209.0,69.0,50.0,23.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,0.0,50.0,85t7xi48,fullinfo,29.0,2.0,1.0,5.0,1.0,0.5,-1.0,0.0,-1.0,7.0,3.0,5.0,5.0,4.0,632.0,6.0,6.0,-4.888495048925559,1295.0
58ff31a1d10e2b000108579e,100.0,5.0,0.0,83.0,healthy,,,,,,1075.0,1369.0,180.0,323.0,530.0,270.0,83.0,75.0,40.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,0.0,50.0,85t7xi48,posinfo,54.0,0.0,0.0,8.0,1.0,4.0,1.0,0.0,4.0,3.0,4.0,5.0,6.0,4.0,606.0,7.0,7.0,-6.895089340675739,
5c129cc7ba99dc0001f0b628,80.0,5.0,0.0,75.0,ill,,,,,,126.0,221.0,274.0,204.0,365.0,512.0,75.0,30.0,63.0,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,25.0,25.0,85t7xi48,neginfo,64.0,1.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,548.0,7.0,8.0,-18.15325245806349,
58d0632c2fc72000011f8c57,40.0,5.0,1.0,5.0,ill,,,,,229.0,160.0,157.0,122.0,105.0,133.0,110.0,5.0,25.0,29.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,10.0,40.0,85t7xi48,fullinfo,46.0,0.0,0.0,8.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,5.0,819.0,8.0,4.0,1.1115049510744406,1016.0
5d920df12b679a00182bbc73,20.0,5.0,0.0,6.0,healthy,,0.0,,,,184.0,415.0,493.0,129.0,83.0,186.0,6.0,2.0,23.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,10.0,40.0,85t7xi48,posinfo,36.0,1.0,0.0,7.0,1.0,0.5,-1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,523.0,7.0,7.0,-23.89508934067574,
5ecfd28bb14b1c05751f178c,40.0,5.0,0.0,28.0,ill,7.0,0.0,,0.0,,,,0.0,0.0,,,28.0,14.0,82.0,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,20.0,30.0,85t7xi48,varinfo,31.0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,7.0,8.0,649.0,6.0,8.0,0.39218778521728836,
5f61f7f59df6ca1bfe6a8a89,20.0,5.0,0.0,15.0,ill,0.0,0.0,,0.0,,165.0,123.0,235.0,119.0,103.0,64.0,15.0,1.0,77.0,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,25.0,25.0,85t7xi48,varinfo,58.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,7.0,7.0,8.0,8.0,7.0,493.0,0.0,9.0,-4.607812214782712,
60eeb9d36a7364ce4723b8bd,100.0,5.0,1.0,27.0,healthy,0.0,0.0,,0.0,91.0,123.0,120.0,264.0,249.0,200.0,178.0,27.0,30.0,50.0,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,0.4,49.6,85t7xi48,baseline,50.0,1.0,0.0,2.0,0.0,0.5,1.0,0.0,0.0,5.0,2.0,6.0,9.0,2.0,530.6,5.0,4.0,37.54464987879483,1225.0
6347e31ef77fad7edd2f53f1,80.0,5.0,1.0,28.0,ill,,,,,,53.0,53.0,54.0,253.0,320.0,310.0,28.0,35.0,84.75,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,50.0,0.0,85t7xi48,neginfo,40.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,3.0,566.0,7.0,,3.5967475419365087,
572a04726fe43d000f0491de,80.0,5.0,0.0,52.0,healthy,0.0,0.0,,0.0,358.0,31.0,44.0,189.0,148.0,216.0,84.0,52.0,20.0,19.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,0.0,50.0,85t7xi48,fullinfo,27.0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,5.0,726.0,8.0,8.0,-8.88849504892556,1070.0
62c8391cd913ab9b5317d5f9,20.0,5.0,0.0,12.0,ill,,,,,,84.0,1153.0,200.0,55.0,49.0,60.0,12.0,6.0,17.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,10.0,40.0,85t7xi48,posinfo,40.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,487.0,7.0,6.0,-29.89508934067574,
5cebd58ade266200191eaf7d,40.0,5.0,1.0,2.0,ill,,,,,,,,,,,100.0,2.0,17.0,57.5,0.8115325245806349,5.0,5.0,1.0,13.0,13.0,1.0,35.0,15.0,85t7xi48,neginfo,54.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,2.0,4.0,5.0,2.0,0.0,5.0,420.0,3.0,5.0,-23.65325245806349,
62eae330e31dcc26183e2987,80.0,5.0,0.0,80.0,ill,81.0,,,,,657.0,354.0,649.0,122.0,243.0,149.0,80.0,10.0,23.0,0.4689508934067574,10.0,10.0,1.0,8.9743734,8.9743734,1.0,0.25,49.75,85t7xi48,posinfo,51.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,4.0,7.0,3.0,3.0,6.0,6.0,387.75,7.0,6.0,-23.89508934067574,
5eb7ace91de6e86e9a6053d2,100.0,5.0,0.0,88.0,ill,,,,,,,,,,,,88.0,63.0,31.0,0.2788849504892556,10.0,10.0,1.0,0.0,10.0,0.0,20.0,30.0,85t7xi48,fullinfo,30.0,1.0,0.0,4.0,1.0,20.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,487.0,5.0,6.0,3.1115049510744406,
5a3026823eff6600016f2807,80.0,5.0,0.0,35.0,ill,,,,,,0.0,291.0,244.0,98.0,144.0,75.0,35.0,10.0,50.0,0.8160781221478272,2.0,2.0,1.0,0.0,20.0,0.0,50.0,0.0,85t7xi48,varinfo,21.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,429.0,9.0,0.0,-31.60781221478271,
5d3869444a0f0500198dc192,20.0,5.0,0.0,8.0,healthy,0.0,0.0,,,50.0,33.0,0.0,,,,,8.0,0.0,40.0,0.1245535012120517,10.0,10.0,1.0,0.0,0.0,0.0,0.0,50.0,85t7xi48,baseline,32.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,3.0,7.0,9.0,4.0,2.0,6.0,504.0,8.0,4.0,27.54464987879483,
5e3891a0ffe78b000a8a4124,60.0,1.0,0.0,42.0,healthy,64.0,298.0,,70.0,,1016.0,739.0,772.0,1322.0,1221.0,1006.0,42.0,21.0,36.75,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,0.0,50.0,apkseh53,varinfo,54.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,5.0,2.0,3.0,744.0,5.0,,18.28102222634736,
5cc53cf3291607001757c712,60.0,1.0,0.0,37.0,healthy,0.0,773.0,,74.0,,795.0,439.0,860.0,750.0,2594.0,2530.0,37.0,10.0,41.0,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,17.0,33.0,apkseh53,neginfo,59.0,0.0,0.0,9.0,3.0,1.0,1.0,0.0,7.0,7.0,7.0,5.0,6.0,7.0,458.0,6.0,4.0,16.025996695674742,
5ca9f8926025570001c872f3,100.0,1.0,1.0,8.0,ill,752.0,1686.0,,66.0,,1150.0,535.0,836.0,878.0,608.0,1372.0,8.0,70.0,95.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,apkseh53,posinfo,54.0,0.0,0.0,7.0,7.0,0.5,1.0,0.0,7.0,5.0,3.0,2.0,3.0,5.0,609.0,8.0,8.0,-2.5872919983339244,
5f0874db34894f07bd04f436,60.0,1.0,0.0,54.0,healthy,242.0,668.0,,55.0,1246.0,767.0,729.0,644.0,838.0,5295.0,1484.0,54.0,40.0,48.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,50.0,0.0,apkseh53,baseline,43.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,6.0,493.0,9.0,7.0,33.814878771261945,11003.0
6278270bfb2439bf3abf192d,20.0,1.0,1.0,9.0,ill,0.0,7.0,,13.0,0.0,,,,,,3.0,9.0,10.0,66.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,20.0,30.0,apkseh53,baseline,67.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,3.0,450.0,7.0,6.0,51.814878771261945,
62b4370c9a89e5a09c4447de,60.0,1.0,0.0,20.0,healthy,298.0,1242.0,,353.0,,3.0,0.0,7.0,,7.0,0.0,20.0,15.0,60.75,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,20.0,30.0,apkseh53,varinfo,40.0,1.0,0.0,6.0,7.0,1.0,1.0,0.0,0.0,3.0,5.0,4.0,3.0,4.0,561.0,0.0,9.0,42.28102222634736,
5c921106b788a2000170709f,60.0,1.0,0.0,38.0,ill,517.0,1093.0,,78.0,,268.0,521.0,1150.0,1689.0,2992.0,987.0,38.0,20.0,33.75,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,50.0,0.0,apkseh53,neginfo,41.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,3.0,8.0,7.0,615.0,4.0,6.0,8.775996695674742,
6347200d8ded5172ec43e0bb,40.0,1.0,0.0,37.0,ill,2505.0,3096.0,,237.0,,15086.0,5023.0,7810.0,2306.0,6278.0,8417.0,37.0,15.0,60.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,apkseh53,posinfo,33.0,1.0,0.0,8.0,4.0,1.0,0.0,1.0,2.0,6.0,7.0,8.0,0.0,6.0,568.0,6.0,4.0,-37.587291998333924,
606f2bc97413a79b160c66b1,20.0,1.0,1.0,14.0,ill,171.0,920.0,,121.0,1309.0,1388.0,48.0,720.0,501.0,3374.0,579.0,14.0,17.0,91.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,10.0,40.0,apkseh53,fullinfo,38.0,1.0,0.0,8.0,2.0,0.5,0.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,776.0,8.0,8.0,-3.034634049178692,7919.0
5f75d01a857e4e27a575f7ca,20.0,1.0,1.0,5.0,ill,190.0,637.0,,84.0,,528.0,294.0,415.0,309.0,368.0,894.0,5.0,11.0,59.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,25.0,87.5,apkseh53,posinfo,41.0,1.0,0.0,7.0,2.0,0.8,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,465.5,7.0,9.0,-38.587291998333924,
5ec310cde88df1155e32bba6,80.0,1.0,0.0,46.0,healthy,368.0,1572.0,,116.0,290.0,790.0,195.0,454.0,387.0,2399.0,1848.0,46.0,10.0,16.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,50.0,0.0,apkseh53,baseline,53.0,1.0,0.0,7.0,0.0,0.0,1.0,-1.0,1.0,1.0,2.0,0.0,3.0,2.0,573.0,5.0,5.0,1.8148787712619487,6363.0
558bb476fdf99b21155f2dbf,20.0,1.0,1.0,10.0,ill,10.0,0.0,,19.0,,,,,,,,10.0,18.0,39.5,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,20.0,30.0,apkseh53,neginfo,71.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,446.0,7.0,,14.525996695674742,
5be9b18df5c1060001085048,20.0,1.0,0.0,12.0,ill,,,,,,,,0.0,0.0,368.0,219.0,12.0,5.0,50.5,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,10.0,65.0,apkseh53,fullinfo,37.0,0.0,-1.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,646.0,,,-44.28463404917869,
600eccf35bb4996e7d3c694f,20.0,1.0,1.0,3.0,healthy,2.0,1.0,,1.0,,,126.0,63.0,120.0,147.0,109.0,3.0,13.0,68.5,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,10.0,40.0,apkseh53,varinfo,28.0,1.0,0.0,7.0,5.0,1.0,-1.0,-1.0,3.0,4.0,5.0,3.0,3.0,5.0,435.0,,,50.03102222634736,
56cf6e8d31a5bc0006e1cdf5,60.0,1.0,1.0,27.0,ill,209.0,869.0,,174.0,,1340.0,639.0,965.0,463.0,1580.0,2166.0,27.0,40.0,100.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,5.0,57.5,apkseh53,posinfo,67.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,518.5,0.0,,2.4127080016660756,
573dbfc9cc30e7000dc57410,80.0,1.0,1.0,43.0,ill,341.0,1606.0,,121.0,429.0,217.0,552.0,292.0,297.0,1033.0,2079.0,43.0,45.0,64.5,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,25.0,25.0,apkseh53,fullinfo,57.0,1.0,0.0,9.0,3.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,454.0,8.0,6.0,-30.284634049178692,4899.0
5f8ece6117db5206eafc8b73,60.0,1.0,1.0,58.0,ill,112.0,254.0,,139.0,,720.0,311.0,638.0,538.0,1504.0,827.0,58.0,60.0,90.0,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,0.0,50.0,apkseh53,neginfo,64.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,575.0,5.0,4.0,65.02599669567473,
5ed68c770e41400dd0056c55,100.0,1.0,0.0,61.0,healthy,230.0,327.0,,71.0,,270.0,794.0,978.0,217.0,507.0,817.0,61.0,20.0,30.0,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,25.0,87.5,apkseh53,varinfo,34.0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,506.5,7.0,9.0,11.53102222634736,
6155f2c84aedcacc95fb188d,60.0,1.0,0.0,42.0,healthy,0.0,1190.0,,138.0,1410.0,932.0,1037.0,1101.0,1915.0,3142.0,2841.0,42.0,15.0,16.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,10.0,40.0,apkseh53,baseline,43.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,4.0,624.0,6.0,5.0,1.8148787712619487,12378.0
5f8d8af5eadf4d08f6c460f3,40.0,1.0,1.0,7.0,ill,631.0,1718.0,,302.0,,0.0,0.0,0.0,6.0,0.0,,7.0,25.0,50.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.5,49.5,apkseh53,posinfo,37.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,3.0,5.0,6.0,1.0,2.0,6.0,528.5,5.0,,-47.587291998333924,
5ee4d9a391a7f31d5c960868,40.0,1.0,1.0,21.0,ill,576.0,2539.0,,100.0,729.0,554.0,139.0,217.0,208.0,1049.0,954.0,21.0,25.0,94.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,10.0,40.0,apkseh53,fullinfo,25.0,1.0,0.0,7.0,2.0,1.5,1.0,0.0,0.0,2.0,5.0,2.0,0.0,3.0,684.0,8.0,9.0,-0.03463404917869184,3850.0
5fcd709227fabfc6ca7a969e,20.0,1.0,1.0,3.0,healthy,218.0,696.0,,49.0,559.0,320.0,225.0,457.0,415.0,767.0,1115.0,3.0,10.0,33.0,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,10.0,65.0,apkseh53,baseline,30.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,640.0,7.0,7.0,18.81487877126195,3858.0
5ea057b821f4e400081b71a7,80.0,1.0,0.0,34.0,healthy,287.0,1977.0,,71.0,,565.0,629.0,723.0,1172.0,2855.0,1546.0,34.0,20.0,38.75,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,25.0,25.0,apkseh53,neginfo,65.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,2.0,2.0,734.0,6.0,5.0,13.775996695674742,
605a7d4573560179e04af547,100.0,1.0,0.0,91.0,ill,193.0,1054.0,,165.0,,173.0,0.0,0.0,0.0,84.0,655.0,91.0,38.0,57.5,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,33.0,17.0,apkseh53,varinfo,22.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,7.0,8.0,5.0,4.0,6.0,7.0,416.0,4.0,4.0,39.03102222634736,
5c5a0ec41bf09700015ca517,20.0,1.0,1.0,6.0,healthy,497.0,3913.0,,161.0,,11422.0,192.0,654.0,476.0,7833.0,3139.0,6.0,10.0,33.25,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,0.0,50.0,apkseh53,varinfo,25.0,0.0,0.0,8.0,4.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,3.0,3.0,630.0,4.0,3.0,14.78102222634736,
55b765befdf99b0416ce5382,80.0,1.0,1.0,10.0,ill,148.0,644.0,,73.0,,1594.0,956.0,1392.0,559.0,1564.0,1913.0,10.0,30.0,61.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,0.0,50.0,apkseh53,posinfo,28.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,4.0,5.0,2.0,3.0,5.0,585.0,7.0,8.0,-36.587291998333924,
572f526c3c27e7000e0b8aaa,40.0,1.0,1.0,6.0,ill,0.0,1294.0,,116.0,,153.0,342.0,473.0,806.0,866.0,1164.0,6.0,7.0,37.5,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,10.0,40.0,apkseh53,neginfo,32.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,2.0,5.0,6.0,7.0,2.0,5.0,450.0,8.0,7.0,12.525996695674742,
